,asin,review_2023
27,B000JL3U1Q,"Never tried this Vera Wang. I've had Preppy Princess and loved it. This smells AMAZING! I love wearing perfume daily and this is added to my favorites list of daily perfume. The smell isn't overbearing and for the price it definitely is worth every penny. Of course a spritz may be needed as time goes by during the day or night. Highly recommend for anyone wanting to try something new and for a great price!!! ❤️ Love this product it smells amazing just wish the scent lasted a little longer I have to touch up about half way through my work day. But I’ll be repurchasing it’s a great scent. Not quite like what I remember, used to have this as a teen and I feel like it smelled a bit different This is my go-to perfume. I absolutely love the scent. The bottle is super cute too. The 3.4 oz lasts me about a year-18 months. Came in sealed packaging and box. The crown top is fun to keep and display in your jewelry box! I received lots of complaints on what type of perfume I have on. I tell them the name of princesses from Vera Wang. Soft not a hard perfume to were you gag on the smell of some of those. I loved the original Vera Wang Princess, so though I like this spray, it's not as good as the perfume I had.  It's as good as any other spritz fragrances I have. Bought as gift. They love the elegant debonair fragrance. Smells like a fresh water very nice 👍"
28,B0009OAIIG,"Excelente perfume lo recomiendo ! GREAT AS ALWAYS Beautiful Wore this scent for years and always would get compliments. Then it was no where to be found. Oh how happy I am that it is back. Great scent, subtle but just right. This is my favorite sent for years. It’s awesome it was still available. Thanks These folks shipped in a timely manner product was in tact unlike Beauty Encounter Espectacular comprenlo y llego rápido This is my favorite Gucci fragrance. Its one of those fragrances that really depends on your skin chemistry. If it agrees with your skin, you'll end up smelling like a lovely mix of peaches, gardenia, and freesia. If it disagrees with your chemistry, you'll end up smelling like burnt plastic. Fortunately, this one agrees with me and I am so sad its pretty much discontinued, had I known this earlier I would've snatched up a couple of bottles. Until I can find at least one backup, I will continue to use this sparingly. I can't really say whether or not I'd recommend this to anyone because its such a love/hate scent. Its also not very widely available now. Heartbreaking...One tip: I highly suggest putting this one at least an hour or two before you have a function to be at. It's very strong but mellows out and lasts sweetly long.The fragrance is a balance between traditions and 21st century dynamism. It is a scent that gets attention from people. Gorgeous,Sensual,Authentic,Feminine,Sweet, Impressive,Irresistible,Fresh and Warm at the same time.African freesia and peach mingle seductively with coriander,jasmine and the intense carnality of damask rose to amplify but a single message in sub woofer pitch:""I am woman, hear me roar!""The lovely vanilla, the patchouli and the vetiver at the base only serve to mollify it enough to allow men to flirt with you shamelessly.This is not frilly or girly smelling but it is perfect for an assured,grown-up lady sure of her sexuality,yet never vulgar.It is also nice for any Season.The EDT Appropriate for Evening wear. You know a fragrance is great when someone walks past you and catches a whiff and actually turn their head to comment it.Sillage?Magnificent.Longevity?+8 hours on my skin."
29,B001FWXI5G,"I'm stuck between 3 and 4 stars. First off I would just like to say that I am obsessed with sweet scents, especially cotton candy. I will be comparing this perfume to two other perfumes that I think are this sweetness category.Fantasy by Britney Spears.Sweet like Candy by Ariana Grande.While I would put all 3 of these in the same group they are very different scent wise. Delicious Cotton Candy is more like Sweet Like Candy than Fantasy, but still they are all very different.I guess I will say that out of these three this one smells the most like cotton candy, but it's still not hitting the spot if you know what I mean. I went ahead and tried this because I wanted to spend less money on a sweet perfume. But I am regretting purchasing this. When I smell this it smells almost exactly like a cheap body spray I once tried from Claire's when I was 10. (And this body spray was called cotton candy) I feel like if I didn't have that memory I would like this perfume more but it still wouldn't be my favorite. You get an immediate note of cotton candy for a second when you take a whiff, and then what I can only describe as a ""powdery scent"" remains. This powdery scent is what takes me back to the body spray made for children.The scent lingers for a long time but it isn't strong like I like mine to be. I think someone would have to be in your personal space to smell it. If that's what you go for it's great, this is all just opinion and preferences here. I don't want someone to smell me from across a room, but I like it when someone can get a non overpowering scent from a few feet away.Right now, after a spray on each wrist, I have my hands in my lap and I cant smell it unless I bring it up to my face.Here is some advice that might be helpful if you are that person who wants to smell like candy land or something in between. If you want to smell exactly like cotton candy I will just say I have never found that in a perfume. I have found it in candles but never a spray.Fantasy by Britney spears is a VERY strong perfume. You will be getting people's attention with more than two sprays of it. It's not close to cotton candy at all, but it's a spicy sweet. More sweet than spicy. When i say sweet it's like straight up brown sugar. I personally enjoy it me being a sweet freak, but it's not my number one.Sweet like candy by Ariana Grande is my all time favorite even after trying this. It's got cotton candy in there for sure, but it's more mature than this one by Gale. It's not overpowering and I by far got the most compliments on it. Sweet like candy gave me the most compliments from men and older women. I've always felt a feeling of ""this is what I want to smell like always"" with sweet like candy. Its mostly like lollipop cotton candy, with the tiniest hint of fresh. It's not overpowering.Delicious Cotton Candy by Gale, would be my least favorite of the 3. But I would still wear it occasionally. It definitely feels to be for a younger person although the bottle looks to be for someone more mature. There is very little scent throw but the scent lasts all day.I like the packaging for the most part. It seems like contradictory packaging. The outer box is holographic, very pretty and young. And the bottle shape is very unique but I guess the cap says mature to me. I mean, it's a cougar. I honestly thought the bottle was the shape of an actual heart (I couldn't see the photo up close) but I like this better. The cap looks like frosted glass but it's actually plastic. And the cap does not hold itself in place. If you turn it upside down it will fall off and it doesn't keep itself lined up with the shape of the bottle. It's just a loose cap.  The bottle itself is awkward to hold and spray. You have to resituate your hand to spray in the right direction a lot.This was super cheap in terms of perfume. So i wasn't expecting it to be highest of quality. For the price it's actually really good. I guess my taste is just a bit more pricey. I was really just looking for a spray that was exactly like cotton candy and it doesn't deliver on that to me. I can see how some people really love this perfume though. I would still wear it.If I was going to give this to anyone as a gift, it would only be to a teenager. I showed this to my grandmother and she absolutely loved the bottle but she couldn't stand the scent. Not because it was sweet, she said the after notes were very odd. I agree.Take with this what you will, just trying to be helpful. Sometimes a scent will grow on you or you will get to a point you cant stand it. I will update if my opinion changes. I wouldn't purchase it again. I'm gonna stick with sweet like candy. This was a Christmas gift for a very special friend of mine and I received it before Christmas and she was very happy.. I will purchase from this seller again, and thanks for making my Friends Christmas.. I still think the body mist/spray is stronger than this one. Been on the lookout for a good Pink Sugar replacement.  Back when it was Aquolina, the scent was strong and delicious.  But this new Pink Sugar is not the same.  (The Aquolina version had a 🌶️ logo. ) This product however, is much closer to the original.  Very sweet, powdery/marshmallow-cotton candy scent.  The only drawback is the longevity.  If you want proper stripper scent, you're going to burn through it.  So far though, it's the closest substitute I've found.  Give it a shot! Para uso personal This is the weirdest perfume, while it mainly smells like cotton candy which I love!!! But it also has a skunk undertone to it... if I smell it from the bottle it smells just like skunk... when I spray it on me it smells like cotton candy but after you smell the cotton candy a skunk scent follows... like an after smell.... This is my favorite cotton candy perfumes! Only reason why I didn’t give it all 5 stars is because the nozzle on this bottle does not spray correctly. It comes out in a stream! I threw away my old bottle before I open the new or I would of traded nozzles! So this on is a challenge to spray without getting it all over your clothes, face, floor, etc…… lol The bottle is beautiful, and the scent lasts awhile."
30,B000C1Z4AI,"Heaven Scent was my ""go to"" cologne during my high school and early marriage years.  I still enjoy wearing it.  Brings back lots of wonderful memories. This scent has always comforted me. My mother always wore it when I was growing up, and when I got older, I sprayed it on my pillow at night and it felt like mom was there. She'll be 80 this year and was so thrilled when I gave her this bottle that she put it on right then. The scent was exactly the same as it was some 40 years ago.I was a little put off by the price for a perfume that has been around for so long, but the bottle was a nice large size and her reaction  was priceless. I would highly recommend this product! Being wearing this for years.... Love this perfumeNice size bottle for the money This smells so good! My mom would buy for me every birthday or Christmas 🎁Now my fiance bought it for me  this Christmas 💕 shows me he's a keeper!!! Original scent never disappoints. Definitely worth every penny!!!! Great scent! Still the same! First used it as a senior in high school in 1976. love the scent but doesnt last at all"
31,B000C1Z4YY,"Ellen Tracy is one of my favorite scents of all time. I like the fact that it isn't a super flowery sweet perfume. Everything about it is very subtle yet intriguing.  If you haven't tried it you're missing out. Loved it and loved the price I have not opened this bottle; although I might for my husband's and my 52nd  Anniversary coming up this month.  Of all the perfumes and scents I had ever come across in my long lifetime, now, this one is absolutely , the very, very best!  I had not had any nice perfume in many years; so I had wanted to treat myself.  Glad I did as I'll be looking forward to a special evening using it. LOVELOVELOVE this elegant, classy, feminine perfume! Have been buying this for 20 years now and hope it’s never discontinued.Doesn’t last quite as long as I’d like, but that’s because it IS Eau De Parfumerie, NOT Parfum, still, this fragrance warms nicely fades somewhat languidly ( too quickly for me though) and lingers lightly for quite a while like a vivid memory... it behaves quite like a lady should, I should think! I am so pleased!!!!! I have been looking for this very item with the same scent it had from the past. I am so happy. I will order more and more I also will give as gifts to my friends they would always ask what is that scent you are wearing? Thank you!! :) Noone paid or promised me anything for this review. I really like the scent. However, it does not last long at all. I find my self using 2-3 times per day. So, in my opinion, although inexpensive, if it does not last at least a few hours, it's not worth any money. I love this Parfum Spray and have used it for a long time and get many compliments when I wear it.I hope I can always find it in the future. I like me this fragrance and it isn’t always easy to find"
32,B000XE906S,"A colleague always gives fragrance samples at the holidays and two years ago I got this one. WOW! It's my new signature fragrance. I love it. I kept waiting to buy it and then this year splurged and got it for myself. Delighted. It makes me happy every day. Be nice to yourself. You're worth it. My favorite scent!  Lovely. Thanks It was easy to purchase and fast service, plus no issues! Thx! My favorite! Very feminine. It smell’s beautiful. I just wish the smell last longer and was stronger. If your looking for a very subtle perfume I’d get it my favorite scent. My only wish was that it was longer lasting This perfume is my signature scent. It’s classy and feminine, not overpowering but lasts all day, In fact my seatbelt in my car always smells like this perfume because I wear it daily. Great as a gift or even for yourself!"
33,B0009OAHIW,"I was nervous that this perfume would be a knock off but I was pleasantly surprised when I received the real deal. I typically buy this perfume in stores, but I was in a bit of a pinch and this worked out perfectly. Regalo This perfume definitely smells very good and the price was good. Exquisito, gracias. La fragancia perfecta! This is small, but I could tell by he pics. It only last about 12 days for me. It smells amazing!!! I just wish the scent lasted a bit longer. It’s a great size for traveling or to put in your purse. Love this product. I liked the scent"
34,B000P22UUG,"My wife loves this fragance, very recommended. My wife loves this perfume get it for her every Christmas I used to love this scent but this is not as I remember Omnia smelling, but of course you can't send it back. I had this fragrance several years ago and loved it.  I decided to check Amazon for it and found a great deal. It came right away and it is as fresh and lovely just as I remember. This fragrance lasts a long time and I would gift it for sure. Love it nice choice, really liked it This product is original, however it is old. I looked up the reference number and it is over two years old , manufactured in April 2020. The quality of the product is degraded because of its age. The scent fades in minutes. I would like to be sent a fresh product and return this one. Todo excelente"
35,B000273PEO,"This smells more or less like I remember from my childhood. It's very pleasant and lasts a good while for me. It arrived in excellent condition and a day earlier than I anticipated. Happy is my FAV of all time.  What a great price.  I bought two!!!! Love it! Always get compliments that I smell nice. Love the smell Cheaper than Macys- same size and perfect! The wife was very happy. She loves that perfume. Happy is just that, HAPPY!  It's subtle and always makes me smile.  It's my new everyday scent. This was A christmas gift for my daughter.  She has always loved this fragrance and is very pleased with it."
36,B000MQUKPC,"Yes the scent is really nice, it does dry down to an older lady scent, but a fun older lady that likes to dance and dresses to the nines! I am so so so delighted to find a perfume that doesn’t give me a headache! I do reapply it mid-day since it fades somewhat. Really happy with this purchase. The original LaVanilla was once my daily wear. It came in a fuschia pink and brown box. I haven't been able to find it since about 2010. This is certainly the same base, but with a hint of amber or musk. So at first it smells a little too ""mature,"" but thankfully the musk scent goes away after a couple hours and leaves only the vanilla. I first got this scent from a Scentbird subscription because I was looking for a “pure vanilla” to mix with other scents. While I was initially disappointed that this was not the sweet cupcakey vanilla most “vanilla” perfumes are, but this was such a unique scent I decided to give it a try. The first few seconds this smell can come off a bit strong and “o l d lady” BUT once it settles into your skin it is soooooo pretty and warm and amazing. It’s definitely unique. I love this scent sooooo much. My kids also love it! My new signature scent for sure! My only complaint is I feel like it doesn’t last very long in comparison to the scentbird sample I received…. I ran out of the sample and ordered from Amazon to be sure I got a new bottle ASAP.  So not sure if I will continue ordering from Amazon. May try the mfg website to ensure authenticity/quality. ...it's BETTER!  I just got this and cracked it open immediately, could not wait.  I wanna preface by saying I've been looking for a light, non-edible vanilla that's got some ""clean"" notes mixed in.  I've been all about vanilla since I can remember; my favorites are super sweet, sensual scents, but being pregnant has made me shy away a bit from more gourmand scents lately.  I just. want. to smell. CLEAN!  and sweet at the same time.  When I read the reviews for this (on here, as well as fragrantica), I wasn't sure exactly what to expect but I had an idea.  I was right and also wrong in my assumptions.  This is BEAUTIFUL, GORGEOUS.  It's got the warmth and comfort and cleanliness of...say, a Donna Karan Cashmere Mist (which I used to LOVE splashing on after a shower before bed when I was gonna do nothing all night) with this layer of smooth, airy vanilla on top--nothing stronger than...gosh, maybe philosophy fresh cream--very light.  This is EXACTLY what I was looking for.  My boyfriend said ""smells nice"" which means it's lovely, haha!  In the time between applying this and writing this now, it's done this mild dry down.  Still clean and soapy, slightly heightened sweetness.  OLD LADY?  I think not.  Despite being a huge collector of high and mid-end fragrances for years, my absolute signature scent is Burberry Brit, been that way since it was released, but this is gonna take its place for the foreseeable future, especially being pregnant and likely once baby is born; this should be a nice, safe scent for him to be around.  When it comes to being giftable, I'd say SURE!  If you know the person well enough to buy them a fragrance, this could be a great option.  Especially if it's someone who enjoys clean, soapy scents but has a feminism about them.  I'd consider this a lovely daytime safe smell to anyone who gets a waft of it as you walk past, but if you wear it for a night out with someone special, they're gonna get a whole layer when they get to smell it on you up close.  It's so much more sophisticated than the title of ""pure vanilla"" would lead you to believe.  Non-offensive, non-intrusive, but very, very THERE.  I plan on letting this wear off through the evening, showering up and reapplying before bed to see how it lasts through the night/on clothing. If you love vanilla perfume, you will love this I promise. I have many niche vanilla perfumes (Kay Ali, Black Opium, Skylar etc) and this not only pairs beautifully with my expensive perfumes but also stands out on its own! I find myself going back to this perfume more than my expensive ones lol. Will definitely always have a bottle of this on hand. Easy touch, great aroma. Not domineering. When the container empties, I’l buy the same. But I still love it Love the scent"
37,B000C1Z3LS,"This has been my signature fragrance for  years . I absolutely love it and get compliments almost daily. It not an overly strong fragrance its kind of orange vanilla top notes and a very light under note. Try it, I think you will like it A nice and light fresh scent. Not flowering. I spray it on my hair and people compliment on how fresh my hair smells. Would buy this as a gift for friends I absolutely love this perfume. I've been using it since high school. Ive grown with it and have learned to love other fragrances, but this ones will always be my #1. This fragrance is so light.  Although I can't smell it after awhile, I always get compliments on it.  Lot's of people actually recognize the smell which is cool. My daughter is sensitive to certain fragrances. This is one she’s able to wear. She was impressed with the large size of the cologne. It makes her “HAPPY”… Estuve a punto de no comprarlo por las opiniones negativas pero el olor es delicioso me encanta.Es el mismo aroma de macys The color of the perfume is yellowish. When comparing it to the perfume I already have, it is much darker in color. Additionally, it does not smell like Clinique Happy at all. It smells like rubbing alcohol. They refunded my money and messaged an apology. I deeply appreciate the customer service. Fast shipping great price thanks"
38,B000C1Z6AG,"Scent and value for money I absolutely love this scent and its a must have  for fall and winter. However, if you've never smelled it I would try to smell it in a store before purchase (you should do that with any fragrance in my opinion ). Anyway, this review if for those skeptical about getting the real deal. I was nervous to purchase online at such a discount because I've doen it in the past for other fragrances and got a fake fragrance. I took a leap of faith here since it was being fulfilled by Amazon and YES IT IS AUTHENTIC! I got the bigger bottle for less money than the little bottle at regular price. Just make sure it says shipped and fulfilled by Amazon and you'll be happy. Use the money you save for new shoes :) the travel lotion and gel soap are not included. This is one of only 3 fragrances I wear all the time because it is elegant, classic and not overpowering. 👍this is smells pretty good ! And it lasts more than two or three days . The best part is that I’ve never think about it’s such cheaper price ! I had already searched a few videos from YouTube then I bought it . This is really worthy to have it . Es una fragancia divina I usually prefer crisp and fresh scents, but this one appealed to me because it is very soft and warm--a perfect perfume for winter.The scent is not too strong but very noticeable. After application I can smell it on myself for the next 6 hours.Top notes have a lot of warm citrus, definately orange-rich. Pepper and violets make up the medium note. The base note is composed of grassy scents, which provide the longevity for the scent.I like this perfume and would recommend to a friend Love the fragrance, just wish it had a bit more staying power."
39,B0009OAHIM,"As with everything in time, things change....This is definitely the REAL DEAL, but they have made the scent more subtle and it is not a intense.I wore this faithfully when it emerged decades ago. This was my ""Sunday's Best"" Cologne for church. Back then I remember the scent being overpowering. One spray under the shirt worked so well and would last 4+ hours. More than one spray and there would be an emerging headache somewhere within the day , due to the scent remaining super strong.This version, Seems allot more subtle. It takes 2 - 3 sprays to achieve the same level of potency as before. Smells good.. gf loves it I was wary of all the other reviews that said this is not the same as the original.  I’m certain that this is the real deal, however it seems not to have the depth, or longevity of the fragrance that I purchased in the 90’s.  Some reviewers attribute this to different countries of production. I really don’t know. I still love the fragrance, and since I live in a warmer climate, and I consider this a winter fragrance, the difference was negligible at best.  I guess the best comparison would be an Eau de toilet vs. an aftershave. It’s a very subtle difference, and I do not mind the difference. This has a very good smell that seems to last It was a gift for myself always dolce! Awesome durabilidad, robustez, excelente inversión"
40,B000IEL5FC,"I liked it, but I did not immediately read that this is a tester, and quite a good one. Long lasting fragrance definitely a good buy I decided to order this perfume for myself after seeing some recommendations for it off of tiktok. I am a huge perfume person, although this is probably one of the more expensive ones I own as I normally settle for cheaper ones I find in a nearby mall that are equally as nice smelling. I will say I’ve gotten some pretty nice perfumes that are the same size as this one if not larger, for much cheaper, but of course, in this case you are also paying for the brand name. The scent is definitely great, and very clean (which is my favorite genre of perfume scent). I will say that this perfume does not last all day, but I was warned about that before purchasing. You could always try layering it with something or applying it more than once, but if you’re just going on a date or a little outing, it’ll last you. I will say if you’re not looking to drop this much money on a one ounce perfume bottle, check out some scents from Rue21. I get a lot of my perfumes from the Rue21 in my mall, and they are normally around $15. They definitely aren’t the same, or nearly as luxurious, but if you’re looking for something more pocket friendly that is similar to the description of this scent, I recommend Bloom Beyond from Rue21. They fall into the same genre of being clean scents. If you’re looking to treat yourself to something nice and name brand though, I’d recommend this perfume. To small not worth it but it still smells really good Smells good Love this ! I wasn't sure if this was the real deal or knock off, but it arrived way earlier than expected in a tester box, not great for gift giving. However, it is indeed versace bottle and scent. Love it! I expect the longevity to be the same as well, but will report back soon. Always buy testers, Just like the real one, just not in a nice box. Best scent ever."
41,B0006O2IQ4,"This product line is fantastic.... 5 Stars on body scrub, lotion, and unisex cologne.  I will continue to order this brand. It's an unusual, beautiful scent. I love this perfume. I’ve worn it for years. It is a clean scent that goes anywhere anytime. I wear it even if I’m not going out because I like to smell good. I also like the lotion and have use the soap. Have been told many times my perfume is wonderful. My daughter-in-law doesn’t even like perfume but always says I smell good when I wear it.  I keep a purse-size in my purse.Give it a try if you like a light clean scent. No one asked me to give this review. It is an honest review. It smells so good on my boyfriend. It is hard to find where we live only one store sells it and they were out of it Went out of my zone to order a perfume online, but I’m so glad I did! It’s a beautiful scent, fresh, clean, reminds you of the ocean.Will definitely order more! She said it reminded her of freedom and the sea Excellent Smells beautiful"
42,B000XE6336,"I was thrilled to find this fragrance again.  I loved it when I was a child, and when I was in high school and college.  Lilies of the valley have long been my favorite flower, and nothing is more delightful to me than burying my face in a freshly picked bouquet of them.  To me they say fresh, spring, and perfection.  I wish I knew why it was so difficult to find this fragrance.  It disappeared from store shelves years ago, and it took me until December to try Amazon.  Success!  When I opened the box I was hit with with a delightful whiff of fragrance, and the box and packaging smelled enticingly of lily of the valley.  The box is now the only fragrant thing I have ever put in the recycling bin.  I do not like to wear a lot of fragrance, because I have an extremely sensitive nose.  I find a light spray of this just right, and I can simply reapply it when I need to.  I am thrilled that Amazon has made this and other old fragrances available again.  I am not a trendy person, and when I like things, I tend to like them for a long time.  In this case, I will love this and buy it for as long as Amazon carries it.  I am also going to order the Yardley lily of the valley soap.  It sounds like a great combination, and I am curious to see how that performs.  If you loved this fragrance as much as I did and do, buy the Muguets Des Bois, and take a trip back in time and memory.  You will be glad you did.  As with Proust's madeleines, you can have a satisfying remembrance of things past, and maybe some fragrant dreams of a lightly scented and delightful future. Wow, this really does smell like lily of the valley!  Especially when you smell the spray nozzle.  On my wrists, it smells a little more ""cologne""ish than the bottle itself.  I've had it on for about an hour and I still smell it, it hasn't changed much.  Just one spray.  It smells nice, no mistaking what it is-I definitely picture the LOTV flower when smelling this.  I'm not noticing any other notes.  It's a little strong in a ""perfumey"" way at the beginning, but gets better as it dries down.  It almost gave me bit of headache because it's strong.  I'm sensitive to some scents, and this one is not bad, especially for the price.  I've had others that I couldn't tolerate.I'm not sure I will wear it much, but I think it will smell better directly on clothes, towels, or as a room spray.Odd thing-I received it without a product box, wrapped in bubble wrap.  It didn't appear used, but my Coty L'aimant, which is the same exact type of bottle, came in a nice little box. Like many unemployed white-collar professionals, I have a lot more time on my hands these days. I call Mom a couple of times a week because we live 1,000 miles from each other. We often talk about the ""old days"" and the happy times we had -- especially the flowers we grew in our gardens. One of her favorites -- because of the short-lived, intoxicating fragrance -- was lily of the valley. I reminded her she also used to love lily of the valley perfume . . . she said it was nowhere to be found at the typical retail stores. I checked around and she was right (Mom's are always right), although all the clerks fondly remembered it and got a far-away look in their eyes when I asked if they had any in stock.My wife suggested I check online -- and Amazon.com came through in big way with a wide variety from which to choose. I selected Muquet Des Bois by Coty for Women, Colgne Spray as a surprise birthday gift for Mom. It was easy to place the order and it arrived in a few days -- my mom was thrilled -- she even wore it when she went to bed and claims it was the best night's sleep she's experienced in years. Smells just like the Lily of the Valley flowers that grow outside my home.  The reviews on this product are what sold me.  My mother remembers this perfume from the 50's and says it still smells the same.  It's rare that you can find something still unchanged or reformulated these days, so the old saying is true, ""if it ain't broke, don't fix it.""  I love how fresh it smells.  It would be great if it lasted longer, but sometimes that's a good thing.  The bottle certainly is a great value, and there's enough to put a bit in a travel spritzer in your purse to freshen it up during the day.  I'm so glad I purchased this. This Cologne spray, has real smell of ""Lilly of the Valley"", the scent is very good. It reminded me my young life, when I used that cologne or perfume with the same scent all the time. The only bad things, it evaporated very soon, it should stay much longer, than it is.It's originaly made in France, and the product was exellent. This Company ""COTY"" is French too, but the cologne made in USA now??.In my opinion, that the cologne made now in USA, makes the big difference.But it much better, than others sell oil under name ""Lilly of the Valley"", which has nothing to do with real scent of ""Lilly of the Valley"". When I opened the box this came in up, the entire thing smelled like Muguet des Bois. I found out this was because the cap had not been secured all the way and was clamped down on the spray mechanism the entire time, dumping out perfume to about a quarter of an inch below the label. It was all stuck in the bubble wrap that was around the bottle and so it didn't leak everywhere, but it was pooled around the bottle.It smells exactly as I remember (like lily of the valley), and is perfect. Only reason it gets a 4 is because I lost a good portion of it to greedy bubble wrap. This perfume definitely smells like lily of the valley; but it's also a tad too sweet-smelling, which gives it a slightly artificial (man-made) scent.  A little goes a long way, therefore careful application must be observed, or the cologne will enter a room before the wearer!  It also seems to have staying power, and will last throughout the day, but might need to be reapplied if going out for the evening after work.  All in all it's a good value for the money, especially if you love the scent of lily of the valley!"
43,B000P3X8HY,"Got this for my daughter a few years back simply because she likes Betsey Johnson products. Had no clue what it would smell like or if she would like it. She loved it! Seems a little strong initially but that fades fairly quickly and is a subtle scent that lasts forever! Longest lasting cologne I have ever seen! Compared to other Betsey Johnson products, this cologne is very well priced! I love Betsy Johnson products. This one was the cherry on top. It has a beautiful sweet scent to it.  ""Gives you that fresh and clean feel"". So I spent a considerable amount of time trying to find the light body spray of this exact scent that Gordmans used to sell. After Gordman‘s closed I was unable to find his body spray at all however I thought I’d give de perfume a chance I am so glad I did beautiful sent very light last long time and great for the money highly recommend It's so hard to judge perfume, you really need to be able to test it out on your own skin before you know if it's a keeper...  I appreciate a light, pretty scent.  Not too sweet but not too musky.  I'm in Florida and when it's hot (always) you want to keep things light & fresh.The first day I wore this, I got several compliments... which makes you wonder, did I put on too much?  One woman ran after me into Target to tell me I smelled ""wonderful"".  It's a little bit girly, but layered with body lotion it seems to mellow.  It lasts a long time also, rare for a low end perfume.I decided to embrace the girly-pinkness. It's nice to change things up.  The price is amazing too.  I would probably get it again.The bottle is annoying. The pink foo-foo topper just gets in the way.  The nozzle is all one color so it's hard to tell where the hole is.  I lined it up on the first ""B"" so I won't blind myself on hectic mornings... As much as I love fragrance, I can't say that there are many out there that I absolutely love and just have to have. Most of them are too strong and nauseating to me but when I find ""the one"" (usually by smelling it on someone else) I'll make sure I find out what it is even if I have to ask a complete stranger what it is they're wearing. My favorite must-have used to be Bath & Body Works Breathe Romance Amber Myrrh fragrance mist and then, of course, they discontinued it. (Never understand why companies stop making a good thing that's very popular???) So when I got a whiff of this fragrance (one of my friends/co-workers) wears, I just had to know what it was. It's similar to the fragrance I had grown to love and so I just had to make it my new favorite must have. She told me it was Betsey Johnson but I had never heard of the perfume nor had I heard of the designer, Betsey Johnson so I could never remember. It took at least 3 times for her to remind me of the name of this perfume but finally the name stuck with me and I began my search...best price was none other than Amazon and I was pleasantly surprised at how beautiful the bottle and packaging is...not to mention the wonderful scent! Smell great I've used this perfume for nearly three years and still receive compliments from strangers on a weekly basis. After receiving one of those compliments today, I decided to post about it.I saw a reviewer post that the bottle she received was plastic. I've never received anything but glass from Amazon. I do, however, always order the 3.4 ounce bottle, so perhaps smaller versions are not always glass. The scent is somewhat strong and I always give a spray to my neck, shoulder & a spray to my hair. Though the first 5-10min it is strong, it settles nicely and I receive compliments anywhere from morning to evening. The other day I sprayed before going to the gym (yes, I prefer Betsy Johnson over my BO when exercising) and received a compliment in the Starbucks line after my workout.I am thoroughly satisfied with this fragrance and am sure many bottles have been sold on Amazon as a result of my zeal! :) Loved Betsy Johnson and gifted it for my sister’s Christmas gift. She has always loved this scent and it is exactly as seen. However, the packaging was handled pretty poorly in delivery and smashed up a bit, but she still loved the product itself. Maybe putting it in another box for delivery would create a barrier and the pretty packaging would remain fully intact. Thanks!!"
