,asin,review_2023
25,B000NKCUI2,"I have been in love with Mavala for many years! To be exact, since 2010 I started using it. For those who search for growing long eyelashes, let me share my experience why Mavala is better than other products.I had used Latisse, Vegamour, LeuLash, RapidLash, RevitalLash ..., you name it, I probably had tried them before. Latisse is expensive and required prescription (unless you buy it from a doctor's office that they know you). I used Latisse for almost six months and had to stop because it was causing too much irritation. My eyes were red and dried, and the long lashes didn’t stay too long, they dropped off easily. My friend who used Latisse had hairs grown near her eyes, near ear areas, perhaps due to rubbing her eyes after application.Other eyelash serums or lashes-lengthen alternatives have different ingredients but their applications more or less the same, using a simple applicator that looks like an eye liner to apply on eyelids once a day. Without going into a lengthy discussion, a gentle reminder is to check the ingredients by googling them for safety and avoid some eyelash serums that can cause potentially dangerous side effects such as ocular irritation, hyperemia, iris color change, macular edema and ocular inflammation, that may cause allergy, especially to people with sensitive skin.Mavala is not a magic serum, it works slowly. When I used other serums, I sometimes get eye redness and itchiness, or in worst scenario, my eyes became drier. Mavala doesn’t cause such problem. It works slowly so don’t expect lengthy lashes overnight. While other serums might give you lengthy lashes, Mavala gives you thinker lashes. I also find that my lashes don’t drop off quickly compared to using other brands. I apply Mavala once a day after shower, under my upper eyelids and eyebrows. Over the years, many people have complimented my thick eyebrows and eye lashes. Mavala didn’t give me any irritations. I am a forgetful person even if I forget to apply Mavala (especially traveling and sometimes just forgot), my eye lashes stayed the same. Certainly, I do always go back to using it. By the way, if you have the patience to apply multiple coats, and cover your entire lashes with the serum (brush them all the way to the end), it does help to grow longer lashes. In the beginning (first few years) I did that, but now I am happy with the results and don’t bother to work harder. My lashes grow thicker in several rows of lashes, I can see it using a 5x magnifying mirror.To summarize, I love Mavala as it gives me stronger and thicker eye lashes without eye irritation. It is made in Switzerland. The reason I give it four stars is because the price increase is too much! I started buying from Amazon in 2012. I just checked the price, it was only $15 in 2012... fast forward to recent years, $27.50 in 2019 and now $37 before tax!If you find this review useful, please give me an encouraging “helpful” pat on the shoulder. Like you, we all depend on meaningful reviews to help us in our buying decision. Happy shopping! It is expensive! Yes it is but it is ok to use. When I was pregnant with my son 30 years ago, I noticed my lashes were starting to thin/fall out.  I don’t know if it was hormonal or what.  They never really recovered.  Fast forward to about 10 years ago when I saw this reviewed on a makeup website.  I decided what the hell…it wasn’t super expensive.  I used for about 3 weeks before I saw results and it really worked!!!  I use it now as just part of my bedtime routine.  It sits on my nightstand and I just run the wand across the lashes on my closed eye.  I have longer and fuller lashes.  When I quit using it for a period of time about 5 years ago, my lashes went back to being more sparse and not as long.  So it’s just part of my routine now.  For me, I suffer zero side effects.  It’s not expensive and it does what it says….every product should strive for that and Mavala hit the nail on the head! The application brush is nice and dense the formula is white not clear so it leaves a bit of white if it dries on skin and I’m using it on my eyebrows also, so far I think is working infusing good stuff into hair shafts I must say that I have, indeed, seen a difference in my lashes since I have been using this product.  I haven't used other lash products so I can't compare the Mavala against others out there, but I know they make quality nail products and the price was very economical so I didn't think there was much to loose in giving it a try.  About three weeks have passed and I didn't see any difference for the first couple of weeks but was faithful in an every night application thinking at least its good nurishment against the mascara.  I have almost the most non-existant eyelashes ever and weak brows.  My lashes are short and sparse, and so light they are almost transparant.  Because they are so skimpy, wearing mascara always just emphasized how sparse they were - if I tried to remedy that with more mascara, it was just a gloppy, over-dramatic mess, even when using the really good mascaras.  After being without mascara for about a week recently (allergy season here in Virginia) but still using Eye-Lite each night, I took a second look, and then a third, to make sure I saw what I thought I saw.  To my surprise when I put on mascara my lashes actaully seem to have doubled in thickness and are also longer!  They are still almost transparent, and the Eye-Lite hasn't made them darker (Eye-Lite  doesn't claim to do so) but when I put on mascara the difference in my lashes was really noticable. I even feel more resistance when the wand goes through them, when I never noticed that before. (okay, maybe I'm splitting hairs saying that, no pun intended, but I am impressed!)  I am going to FAITHFULLY use this product - it is truly a mini-miracle for me. Five Stars is a high rating, and some people who already have good lashes may not see the difference in their lashes that I did - but all I can say is that I had few lashes before and now I have MORE, the product didn't irritate my eyes, price was very reasonable, and as always, it's easy and convenient to shop Amazon.  To me that all adds up to Five Stars."
26,B001BOZXME,"I have tried many mascaras, most of them designer, like DiorShow, Benefit, Clinique, Chanel, Lancôme, but I always keep coming back to CoverGirl. The last few mascara bottles I've had were the CoverGirl Professional in Very Black, which comes in the blue bottle and with a curved or straight brush. That mascara was good for everyday wear in the office. I really loved it because it separated my eyelashes, which are thick and curly, and didn't clump. However, I wanted a mascara that adds volume in addition to separating and a little bit of lengthening, so I tried this one. I love it! It's easy to put on, doesn't have a smell, doesn't clump, and is easy to take off in the evening. My only issue with the brush is that if I'm not extremely careful, I end up with some brush marks on my upper lid. This might be because I have a mono-lid and all mascara brushes tend to do that to me. For the price, I am sticking to this mascara. I have tried so many mascara s and finally found something that doesn't turn into raccoon eyes after a few hours.  This is marketed as smudge proof and I'd say they got this right.  Love that it easy washes off at the end of the day.  A ridiculously affordable mascara that I will buy again and again.  love that it has a good amount of ""work"" time before it starts to dry up. It's good mascara.  doesn't smudge and easy to apply.  I absolutely hate clumps, so I wipe the brush with a tissue before applying.  That's probably why I don't notice the 'super thick.' This is a good product, but no better than similar products marketed by other companies. It would depend on the price whether I would purchase this product again. The mascara is waterproof and the straight brush is my preference.  But the cap cracked the first time I used it -- couldn't put this in a travel or gym bag. This mascara goes on nicely and doesn't flake or smudge. It didn't perform as well as my usual brand (Clinique) at making my lashes look longer and thicker. Flakes - It is okay for mascara but it gives me raccoon eyes and flakes on my cheeks. This is a good mascara. It works well on its own and gives length and volume."
27,B001C3HF20,"I love this product and I have used it for years, I was very disappointed when Covergirl discontinued it, I wish they would bring it back to the stores.  In my opinion and experience,  since this has been discontinued, I assume the current stock that is being sold is probably several years old and drying up and  sometimes you get one that will only last for a few times and then I have to wet the brush (and the color gets lighter) and hope it works, then sometimes you get lucky and you get one that will last several times. It's hit and miss. I love this product. I would give it 5 stars except for the fact that it doesnt last very long at all. I've been buying this for years. I ordered online because Walmart stopped carrying the brown/black color. Love that it glides on very thin & I havent been able to find another like it. BUT I hate the fact that I have to buy it often. I've had it now for about 3 weeks & already the color is looking watery. So, if you don't mind buying often, this liner is perfect. I have used this eyeliner for years, but it seems that the ones that I have received lately get watery more quickly than they used to. After what seems like a week or two they leave just a faint light brown line. Maybe I have to spend more to have an eyeliner that lasts for weeks of applications. I am going to try the Stila Stay All Day Waterproof and see if that lasts longer so I don't feel like I am constantly replacing them. Covergirl liner is waterproof and when the eyeliner is new and dark it is a good product so I may go back to it and just buy them more often. I've had great success with this liner.  I use it inside the lash line on my upper lid only.  It makes a subtle, natural looking base for lashes darkened with mascara.  Its usage depends on two things:  it should be shaken before each application to bring the product ""down"" onto the tip, and it must be warm to flow properly.  If it's stored in a cool place, it can be safely warmed by placing it, tightly capped, in a cup with an inch of warm water while  applying the rest of your makeup. I find it lasts as long as my tube of mascara, which is a couple of months.  I really like the small size of the tube; makes it easier to handle.  I'll be disappointed if I can no longer find it through Amazon. This product is no longer being manufactured and it is the only eyeliner I have ever really liked - and have tried literally dozens. So bought a few on amazon to stash away and just bought another. This one looked like it had been picked up at a garage sale after sitting in someone's garage for a few years. Package bent and dirty. Hopefully will not affect the product. the tube itself doesn't last that long- only about a couple weeks if you're putting it on every day. the tip dries out, and if you run it under hot water to get it flowing again, it is a lighter color. however, when you first get the product, it looks really nice. Easy on, easy off.  I'm 68 and light skinned and light colored hair so the brown is good on me...not too harsh. This was always my go-to eyeliner.  I loved it because it was a great color that went on with one stroke and never ran.  Something has changed.  Its not what it used to be.  Did Cover Girl change the formula?  It doesn't matter where I buy it...in the past 2 years every one I have bought feels like it is very watered down and it runs out so quickly.  There's no life or body to this eyeliner anymore.  :("
28,B000YDF6CA,"The brush is to wide making it hard to create the line you want Not keen on the stiffness of the small applicator. It is water Proof eyeliner This eyeliner is very good stayed on great it's waterproof, I really have no negatives about it. I like this products price on Amazon, I will be buying this again It stays on The best eyeliner, I don’t know why almost doesn’t  sale it anymore at drugstores, it was around $8Anyway after trying  others more expensive I’m glad I could find this online, even when I have to pay the double it worth it cause it’s a gray quality, last all day, doesn’t drip even on the pool or while crying and it’s easy to remove. Eyeliner best"
29,B0017U10SI,"I have tried several primers and this one is by far the best. I use it under my eyes (so when I put concealer on it doesn’t cake) and on my face which also means foundation goes on smoothly. Without this primer , my make-up is difficult to spread and blend. Using this primer, it makes a huge difference. I love the end result. I love this primer it goes on so beautifully. It makes my make up look so much more professional. I always use Bare Minerals cosmetics. It covers great and goes on smoothly. The best products This primer is a game changer for providing a smooth service for your makeup and lasting wear. Light, creamy formula that feels amazing on your skin. I like all Bare minerals products. But this smooths your face & makes applying makeup so much easier! Highly recommend I have used this product for a number of years. I am pleased with the quality and the price."
30,B000052WYN,"I used this like a decade ago and bounced around eyeliners, sometimes even the expensive ones, for a long time and now that I’m back to this one I don’t know why I ever stopped This is the best liquid eyeliner there is . Period . I have been using it for  the past 15 + years and it has never failed me. It’s waterproof , very black and the little brush is very precise . It’s also very affordable and a little goes a  long way. It has never irritated my eyes / skin and it’s fairly easy to remove for it being waterproof. Try it ! Love the tiny brush and long lasting It’s waterproof and long lasting but not smudge-proof. I love this eyeliner best i have used yet Loved the price, easy to apply, brush is cheaply made so not thinking it will last long. Is waterproof, but at the end of the night it sorry of just peels off like latex paint. It doesn’t smudge, AT ALL This is my go to eyeliner for years. Stays on and doesn’t smudge or flake even though I’m a cry baby..😉"
31,B000052WYD,"This works great;  contrary to popular belief you should not match the concealer to your skin color. You should go 2-3 shades darker, when you’re using it to cover the under eye area. You can also use yellow which cancels out black (for those under eye bags) and green cancels out red. (for example, if you have a rudy complexion or red blemishes, the green will cover that well, and then go over it with the deep beige concealer and feather it, and fan it out in a circle pattern around the blemish and it works great. I just take the crayon stick and put it in a V pattern at the bridge of my nose area with The V wings that go above the eyebrows and then I put it in a full circle up and lower lid on the eye area and then I put it in the creases of my laugh lines, and one line clear underneath my chin from corner of the jawbone to the jawbone on the other side so that I can remove any shadows, so my face looks flawless, but virtually untouched. Light make up with no filter looks best.  Make sure to blend everything in so there  are no visible lines of demarcation. I've always had dark pigmentation under my eyes, starting in my teen years. Since then, I have tried hundreds of concealer products, potted creams, and lighter liquid varieties, all different types, brands, and price points. Out of all of them, the most natural-looking coverage is with Maybelline's NY Concealer Cover Stick. It's easy to apply, matches my skin tone perfectly, is long-lasting, and never pools up or creases into fine lines. It's an incredible value too at only $5.98. Can't beat that! I use this under my foundation to help lessen the redness caused by Rosacea. It definitely makes a difference! Perfect creamy inexpensive concealer! It's a less toxic cheaper dupe of Glossier's Stretch concealer. I will definitely be repurchasing. I purchased the Green cover stick. I've never tried it before. In fact I would of never believed a Green cover stick would even work. But it does, it's really an amazing product.  Coverage that works and lasts all day. Cover it up and forget it. 💚 very creamy, does the job There are a few spots on my face that are darker than the rest of the skin, like darker under eye splotches and reddish skin near nostrils. When I want to cover them, this stuff works great. It covers without drying out the skin. Lus, it’s not expensive- always a plus. My husband uses it to cover his purpora on his hands and arms -- does the trick better than anything else."
32,B000VEPHYY,"Makes my brows look great after I've applied some powder to my face I tend to use a clear mascara to enhance my brows. It's not sticky and doesn't make my brows hard. Good purchase not a bad price. It is good as described I was looking for something like nyx brow glue with a bigger wand but I didn't find it with this. It's a very watery consistency so it will hold already up brows in place but it won't get them up which isn't the best. Easy to use. Brows looked natural and weren't crunchy! Good for eyebrows and lashes Dries nicely and doesn’t flake up like other brow gels I’ve tried. This has been my go-to clear bro gel since high school and I still love it. It smells nice, isn’t irritating and doesn’t leave a residue or pill up, and it doesn’t make your brows stiff or sticky either. It holds them in place while feeling light and natural! So I know technically this is a brow gel, *but I use it as both a brow gel AND a clear mascara (I've given up on colored mascara, really).  This product is AMAZEBALLS.  It goes on smooth, it's non irritating (and gurl my eyes are SENSITIVE), it's cruelty free, and it looks so nice and clean on the face.  I find it really ads polish to any makeup look I can create.  I did a smokey eye recently and I didn't know if the lash definition would hold up to the intense look but it DID.  Plus, I've been using this for months, and I believe it's been making my eyelashes grow.  I checked the ingredients and it is fortified with castor oil so that would make sense (and this was something I wasn't really expecting from the product so WIN).  But hands down, best brow and lash product ever, I don't ever want to go without it.  Tube lasts pretty long, too, so it's definitely worth it.  Treat yoself."
33,B00175XIRY,"Love rose quartz it's a beautiful color, however very tiny compared to ones you can buy at Walgreens & cvs I guess that's why it was 4$ and not 10$. Stays on couple hours. For the color & price currently right now I would order again! :) I've loved Covergirl Continuous Color lipstick in the color Rose Quartz since the 1980s. It's still as beautiful as I remember it. The color is very flattering on my fair skin. Moisturizing. Feels a tad tacky but that’s part of the moisturizing feel. It does not transfer to cup or napkin. Lasts through eating, drinking hot drinks, brushing teeth and sleeping overnight. I did need olive oil to remove it gently the day AFTER I applied it because it had finally started to feel like it was flaking. If I had removed it at the end of the same day I applied it, I would never have known it could or would flake. It lasted me a full 24 hours and that’s saying a lot. Extremely sheer looking yet imparts the light pink I need to hide my very red natural lip tone. Went back to Amazon and bought sugared almond for a slightly different color. Love this lipstick! I’ve been looking for this color for a very long timeI wore this color as a teen and I can’t get enough of it Nice color a tad dry but overall this is a nice product easy to purchase here rather than the store. Goes on smooth and easy. It doesn't require a second coat either. Long lasting. Nice color, great product, fast delivery,good price. I recommend this product. ! This is my go to lipstick, I love the shade, however, it is very frosty and I tone it down with a lip gloss. I just love the color and I have been wearing it for years"
34,B001GNBW0W,"After using an eyelash curler and mascara primer, I applied this mascara. The first time I tried it my eyelashes looked spidery. I realized I wasn't using the applicator correctly; for all mascaras, you have to roll up with the applicator, not just brush it on. (I mean ok, you could just brush it on, if that's the style you like.) To really get the most out of mascaras, you must be precise and take your time when applying the coats. Roll up a few times, try wiggling the brush, roll it up while blinking, etc. The results will be worth it! (I also sprayed on some makeup-lasting spray. How did women live without that??) Again, take your time and really be rigid when applying masacaras, and your eyes and lashes will look AMAZING! Best mascara I’ve used. I’ve ordered for years. The last four tubes were not correctly packaged. They were actually waterproof and I had to return. The packaging was identical to this one. This one is DRAMATIC VOLUME, SMUDGEPROOF. I am not a fan of the waterproof. I’ve been using this product for over 20 years and hard to find in stores. I’ve been using this mascara for 4 decades. This latest delivery is wrong. It doesn’t behave like MF 2000 calorie, at all. i bought this mascara because i ran out of the maxfactor mascara i have used since i was a teenager, (maxfactor lashmaker in a light blue tube), i moved to the states about 7 months ago and i brought with me two tubes but didn't realize they were about done, so i tried looking for an alternative. I use this mascara because i have very long lashes but very straight and with every other mascara, after i curl them they go back to being completely flat (it doesn't matter if i curl them before or after application), so with the maxfactor blue mentioned i would curl them so they had a nice curve and then apply one coat of mascara and i would be good to go. I know that having long lashes may not seem a problem to some, but even though they don't need as much product if I don't curl them properly they look like spider legs, just sticking up unevenly.I bought Clinique lash doubling mascara (14 at macys) i thought because clinique is such a respected brand i would give it a try, same problem.I also bought Covergirl natureluxe mascara (about 9 at walmart) i saw the commercial for it and it was advertised as being a very light mousse so i thought this may do the trick, no luck.I also got recently a makeup kit from Sheer cover minerals, and it came with a mascara, still the same problem.As a last resort, i tried looking for Maxfactor mascaras online and saw this one from Amazon, the mascara arrived much earlier than the estimate which was great, however the product is not as good as the Maxfactor lashmaker, even though it holds the curl in my lashes much better than all the other mascaras mentioned, it usually dries unevenly, by this i mean that some lashes dry quicker than others and i end up whit some up and some down :(At the moment what i'm doing is, i curl my lashes and i apply a light coat of my old mascaras ( i soaked them in hot water to get the last bit of product out), let lashes dry, and then apply a light coat of 2000 calorie mascara.The mascara does create a dramatic effect with a very light coat, i have found it a bit more difficult to remove than the other 3 mascaras, but overall i think this is a good product, i believe for someone than doesn't have the same problem as me would be satisfied with the length this mascara creates, i'm much happier with this purchase than with the Clinique mascara, which didn't do anything for my lashes, kind of make them look shorter! hope this helps! Glad to find this mascara on Amazon again, though some of the reviews aren’t too encouraging.I would like to say, for those who say it dries up quickly—I read a hint once and it greatly extended the life of my mascara. When it starts getting dry, add 3-5 drops of distilled water to the tube. It has worked great for me. Good luck! Been looking for a mascara with a good brush that doesn't clump and lump. So far this goes on easily with no clumps. However it is a little difficult to remove even with make up remover. I used to use this mascara years ago.  I was happy to see that you could now get it at Amazon.  I had not used it in quite some time so I forgot how it performed.  Compared to Two Faced- Better than sex, Benefit- They're Real and It -Superhero, it does not have as much drama.  I will say though that if you want a natural, everyday look, then this mascara fits the bill.  The applicator separates each lash for a natural, wispy look. I personally though like more drama and length, which I could achieve with this mascara, but I had to put on about 4 coats.  I tried putting a coat of It Superhero, followed by a coat of the 2000 Mascara and that works well.  It does come off easy, which is a plus.  However, it does not cake or smear.  Good mascara for the price."
35,B001ADQUWS,"This was recommended by a beauty U tuber. I like it and have been using it everytime I apply makeup to see if It will become a fav. Don’t think so, although it is pretty, but I’m very fair complected and like a bit more pop of color in my blushes. One of my favorite brands, even over expensive ones. In fact I need to order another shade for a bronzer! Love this. This was much paler than I expected but should mix well with some products I already have. Not too much glimmer. Good quality and sturdy packaging. Just be sure you really want this light a shade! I use this high on my cheekbone with a slightly deeper tone on the lower outside edge. Lasts all day. Good color saturation. Good I love this product. Very natural looking. You can layer it if you want it darker but I’m 53 and need a more natural look to my makeup colors. Usually I've done well with ordering makeup on Amazon.  They usually package it is bubble wrap.  But this time, the blush was completely broken and crumbled.  I was pleased to get a refund without having to send it back.  The tender rose color is quite deep, so I'm not sure I would have liked it anyway.  I would go back to tender flush (light peach)."
36,B001ET6XCA,"love the makeup. such a great brand my favorite really helps with my face lifts. lol each and every day! the packaging was done wonderful. happy camper here Foundation makeup Matches my complexion perfectly and covers well for a uniform finish I love how it leaves my skin. I use it on top of my concealer I love this make-up.  I'm so glad that I was able to find it on Amazon.  My local Pharmacy doesn't carry it at all anymore. Quality product for a fair price. I’ve been using this for awhile and like it Feels and looks so good!  It is sheer enough to look natural, stays put and doesn't clog my pores."
37,B000ME1GUC,"I have rosacea and this green foundation does help reduce the redness to a pinkness.  Between this an a powder, I make my rosacea look like it’s “going away” even though it’s actually “freshly red”.  The only negative I had was that it took a few pumps to try to get a little out.  Not complaining about the little amount that does eventually come out since a small amount goes a long way, just that I really had to pump it multiple time to get anything and it made me think the bottle was defective at first. It's a bit expensive but worth it. I first bought it at Costco for a pretty good price ... but sadly, Costco stopped carrying it. I resisted buying it at the rather high price and tried a 'ton' of other primers In the hopes that I could find one as good. Nope ... not even close. The sheerness and how easy it goes on is awesome. I neither like it nor dislike it. The majority of the ingredients seem like they would be beneficial for sensitive skin. I don't use it regularly, but so far it feels fine on my skin.  It goes on light and fresh, and dries quickly. There is a scent, but it appears that is is from one of the natural ingredients and not an artificial synthetic one. I'm prone to scent nausea and am sensitive to fragrances, and this product doesn't affect me, though it did surprise me at first. The scent doesn't seem to linger nor is it unpleasant- just kinda strong at first.Although it feels fine on skin, I didn't really notice that it helped with the redness of my rosacea. Maybe I need to apply more than I normally would a primer.  I didn't expect it to conceal, but I figured it would tame the red more. So that being said, it is definitely not a concealer, and I am just say that because some might be thinking it will cover more..  so if you need more coverage you will need to look for a different product. I will continue to use it up, but it currently stands as being something I neither like nor dislike. I would give it 3 stars for that but the fine ingredients make it worthy of 4. I will add more information if need be after more continued and regular use. This primer does good things for my makeup and my skin. Bodyography's primer has that certain silky consistency that I love in a primer and sets a great base for my foundation. Not only does this extend the wear time of my foundation, but my skin seems to love the stuff.I initially tried the primer through a monthly subscription box. Taking the price into consideration, I wasn't all that impressed at first. Yes, the consistency was nice and it did help with my foundation, but I thought that it took too long to set. When this is applied, your skin will most definitely feel like there's primer hanging out on your face. Just sitting there, slowly setting. When it sets, it's glorious. However, it's the one thing that I still don't like about this product. Thankfully, I ended up just summoning up an ounce of patience and used the (generous) sample in its entirety over the course of a month or so. A little does go a long way, by the way.People commented on how smooth my skin looked while I was using it, and I had one of those weird moments where you look in the mirror and notice a big change in your appearance. When I ran out of the sample and tried some other primers, I noticed that my skin seemed to be steadily growing a bit rough around the edges.Needless to say, I quickly found my way back and I'm currently on my second bottle. I will be repurchasing again!Extra Information:I have combination skin. Moderately oily in some areas, extra dry around the nose and under the eyes, with the occasional hormonal breakout. The primer covers each of the areas very well. Fabulous face primer.  Very smooth on skin I have rosacea and it's difficult to find makeup that will cover it so it's not so prominent. I've tried a bunch of other green tinted makeup primers from the big box stores (elf, Cover Girl, Maybelline, etc.) but all of them didn't do anything. It was just like applying clear makeup. However, the Bodyography primer absolutely works as advertised. My face is like one of those before and after makeup pictures that you see in magazines. You can visually see that the redness is covered. This primer is also very lightweight and has no greasiness whatsoever. You can apply it and then apply foundation right away. It has a very smooth, matte feel rather than the wet liquidy feel of the drugstore brands.I have been using the Bodyography green tint primer and Bodyography Foundation #150 together and you can't see ANY redness at all when I'm done applying. Highly recommend for anyone who has an uneven skin tone. I have been using this primer since I owned my hair styling salon.Everyone of my clients asked for me to pick them up a couple,and they loved it also.I have tried others and this brand is the best, in my opinion."
38,B000VWL9KC,"I have already had lipstick from Bare Minerals the color was Maple Syrup. And that was to dark for me.It is a little hard to find the right colors for me.but when you go in to the bare minerals on amazon they give you a decription of the colors. then all you have to know what looks good on.and once you know what looks good you know how to pick the colors for your self.I found another lipstick color that I like i just might get for myself. I have looked everywhere for Bare Essentials Bread Pudding lipstick without any luck (seems it has been discontinued).  I was so happy to have found several tubes of it through Amazon.  Someone at lunch yesterday asked me where I found my lipstick as the color looked so great on me.  She indicated that her own lipstick color had been discontinued and I suggested she try Amazon like I had. This is very creamy & moist. That's good because I have very dry lips. The downfall is, after I used it twice, the lipstick actually came out of the tube.  It cracked off at the bottom.  There was a post paid return slip with it when I received the purchase, but I misplaced it.  I would have returned it if I could have found the slip. I like this lipstick. It goes on really smooth and the color is pretty. The color is a lttle darker than I thought it would be. I layer some gloss or my burt;s bees lip shimmer over it. I like this lipstick smooth and no odor. Seems long wearing. slightly darker for fair people- will use for evening shade. probably good everyday for people with medium tones. Not too red-or pink-or brown. to me a perfect shade- This is the only place I can still find the Fig color, which is pretty much the only lipstick color that goes with my fair skin, red hair and green eyes without overwhelming me. It's a bluer-red that glides on with one swipe and lasts quite some time. I love the moisturizing benefits, and knowing it's paraben free makes it my choice of lipstick. I ordered 3, my favorite color.  My car was broken into and my purse was stolen and one was in there along with a new compact.  I think I was more upset about losing that than my purse.  Definitely not about the $300 for the new window!They arrived on time and in great shape. The color was a little darker than expected, but looks great and has a great feel on my lips, keeping them soft and moist."
39,B001CENUPU,"I almost always use this powder on top of the Jane Iredale primer, but it's not really necessary (although it does look a tad nicer if you do).  If you use the primer, give it time to fully dry so that the powder doesn't get yucky from dipping the sponge back in it wet.  Oh, I also use Jane Iredale sponges to apply the powder.  They are also great.  The powder is amazing because it covers up redness, little dark spots, anything at all.  It's really, really the best powder ever, better than the most expensive powders out there that I've tried.  The color I use (natural) looks a little white when I first apply it, but by the time I put a little highlighter on my forehead and a little blush on (along with eye shadow, etc.), it looks, well, natural. This powder is very light & comfortable to wear!  You can wear it on your face for a light co vet age or heavier if you need it!  You will really like it. Not loose powder which is much better.  It is also refillable. I carry one in my purse also!  You will be glad you tried it!! This powder provides a smooth finish with nice coverage that is not too heavy. The powder provides a very natural look over the Jane Iredale tinted moisturizer I use. I’ve had break outs in the past with press powder, but I’ve never had a break out with this product. I also love that all of Jane Iredale‘s products are cruelty free and certified by leaping bunny. This was recommended to me by my dermatologist because liquid foundation shows the dry spots on my face. I really like this product. I got it for everyday wear to conceal my redness, and it doesn’t make me breakout. However, I’m not keen on the price. Hopefully this will last me awhile. It’s annoying the case doesn’t fit a puff to apply this on the go. You have to carry a brush or puff separately. Makes this not very portable. Color matches well, but it still feels too powdery when applied.  I like the refill option, less waste. Good product Great product - it's been my brides foundation of choice for years."
40,B000P6WIHC,"I didn’t like the fact that the packaging looked old and when I opened the product, there was somebody’s smeared fingerprint. Obviously this had already been sold and used by another consumer and probably returned. Have used product for years. Great product. This is the best concealer and it’s the only one I will use I love this product.  The color is so natural and applies smoothly.  It's the best coverup I've used. This is not the brand I thought I was ordering,  but I am pleasantly surprised by it. Too small for the price I like this concealer very much. “Natural “ is a great color for my skin. It’s pricey but it lasts a long, long time. Great coverage without looking like you have a ton of make-up on"
41,B001126Y6A,"This is a wonderful foundation with natural finish. It covers slight discoloration and redness, without drying out or greasing up my skin! (I have dry-combo skin). It’s very easy to apply and lacks a strong fragrance, which is a plus because my skin is very sensitive. I haven’t attributed a single breakout to this foundation. When I use this product, I go right in with a damp beauty sponge, but you could certainly use a flat foundation brush as well. In short, I’d certainly recommend this foundation to someone with sensitive, dry-combo skin who is looking for a natural finish. Color is true to swatch. Coverage is excellent but not too heavy. Moisture content is balanced and not greasy/oily. I have used this for many, many years and love it! This is my favorite, it’s perfect for me. So happy that Amazon is carrying it because Walmart stopped carrying the lightest shade, the one I need. I’ve been using this foundation for years and I’m always being asked “What brand do you use ?” I’m in my late 60’s but younger woman have used it from my recommendation’s. It covers well, but not to heavy looking, it’s light. I always use Classic Tan as it gives my face a radiant look. Better than the more expensive brands, sad it’s pretty much online only now. Used this kind for a very long time I've used this item for years. It provides decent coverage, but still looks natural. It's just enough to even out skin tone, but not enough to cover blemishes, freckles, etc. It has a nice, creamy texture, goes on smooth, but what I like most is it doesn't cake in my fine lines. I can look in a magnifying mirror and still not see anything in the fine lines. Great for older women with aging skin. It is very smooth but too sheer. Does not cover dark undereye circles."
