,asin,review_2023
268,B000WMIOJK,"Love this product, and it works perfectly. . One of my favorite hair products It does give my hair some shine, but I need to use a generous amount.  I really  don't  care for the scent though.  It smells like candy. I LOVE this product.  I spray it on my hair before straightening, and my hair is so smooth and shiny after use.  My hair smells amazing.  If you are not a fragrance person, then this product won't be for you, because it does have a strong fragrant smell, but it isn't overpowering. Maybe not great for natural curly extra dry hair in high humidity areas Love the smell and shine, and the hair spray is incredible Bought it on sale & really like it. Haven’t decided if I like it enough to buy it at full price when Chi is much cheaper… loud horrible smell! Can't stand it! The smell is not bad,  and it does make hair shiney.  Probably won't buy again really want Oribe to bring theirs back to solve my problem.  this is ok"
269,B001A7YGS4,"This product is pricey, but does the job well...would be nice if it were available in even larger sizes. I use the medium brown. It covers my bald spots. I spray my hair with hair spray first. This will hold the fibers. Then I lightly sprinkle XFusion on the areas needed. Not on the scalp. I sprinkle on the ends of my hair.  When I’m finished I spray hairspray again. This stuff is a lifesaver and confidence booster for anyone with thinning hair! I would recommend getting 2 and keeping one with the shaker top, and getting the pump on the other one. Exactly as advertised. Thank you Looks very natural and great coverage. The only downside is that if you like touching your hair a lot, your fingers will get powder all over. This is my favorite hair fiber for thinning hair.  It stays for days without a fake problem.  Highly recommend as I have tried several brands. This bottle lasts a long time and I use it maybe three times a week.  Covid thinned my hair in certain places. My wife is so embarrassed about balding part in her hair.  This product covers it well and pleases her.  Easy to apply. I’ve been using this stuff for a couple of years now and I will hardly leave home without it! I have gray hair with enough dark still visible that it matches well. I use the brown color powder. I just use it in my part area to hide my scalp! Kind of gives my hair a little body too. It’s a game changer."
270,B0000XMQTA,"Husband uses in his beard,  I couldn't get his Auburn color in the brand he has used for years so I bought this out of desparation and he loves it more than the other! Buen producto y a buen precio Works great,color matches perfect. It works like lipstick. You need to put something under hair around face to keep it from getting on skin. Also wash off at night to keep off pillow case. It's too dry to stick to hair. Not very easy to use. And the medium brown shade was reddish, which did not blend well with my brown hair. I would not buy again. I didn't like how it look like in me My hair is medium blond. This crayon matches really good.  Goes on good. Works great. I would give this product five stars except for the fact that if you apply the color directly from the tube to your hair there is a risk of the color breaking off from the tube and it goes on a little too heavy for me.  I use a clean mascara brush (you can pick them up free from the beauty counters at most department stores) and without much color exposed from the tube itself, gently rub the mascara brush along the color then apply/sweep it across your hair.  This helps blend the color into the hair without using too much and it isn't a heavy glob that will weigh down your hair and make it feel oily.  The color itself works well along the root line for between coloring touch ups. I color my hair with medium red and it blends well."
271,B001ELJO0G,I bought this for some smaller travel items. I loved the size and it felt weightless. I heated up great.  My only wish for this item is that it came in a little bit of a bigger wave.  It felt more like a crimper. I used it at the beach so i was ok with that but if you were looking for true beach waves this might not be for you easy to use and not too big. perfect for a quick straighten This product works well and smoothes my hair really well BUTTTT it doesn’t stay straight and smooth. Love this for travel heats up very fast gives get curls the size is just perfect for carry in purse to work to freshen up your hair for going out the only problem was that the clips for rollers were hard to find so i included a pictures of where u can find the clips so more customers won’t have to call customer dervice So after the other irons failed I ordered the first one I actually glanced at but thought Conair they’re intobigger and better items.  How good could this little product be? So I bought it. It was delivered and I openedthe box and the waver was so small!  It’s adorable! The quality excellent and of course I had to try it right away. OMG it’s just what I was looking for.  I have short layered hair and it gives super defined waves and most of all for me it doesn’t DRY YOUR HAIR while waving! Also you can get pretty close to your scalp without burning it. It’s a gem! I would recommend this definitely!!  Hard to use. This little Conair mini smoothing brush does the job for my mid length bob.  Takes care of frizzies and finishing my hair after blow drying.  Would buy again!
272,B000IIA5UO,"OMG this is a game changer for me! Let me start by saying I have very fine blonde hair and have been using a curling iron for about 40 years. I usually go cheap ( <$20 ) because they only last a year or so. The heating elements still work but the springs always break. Toss and buy another. Rinse & Repeat. I decided I’d spend a little more money and see if I’d have better luck.  When I opened up the box and was admiring the beauty of it, a little plastic bag fell out. I picked it up and when I saw what was inside I dropped to my knees! Hallelujah! Replacement springs! So even spending more, this is actually a bargain. Then I saw an order form for replacement springs. Holy Moly, I’m going to have this iron for the rest of my life! BTW: I love it! Nice tight curls, adjustable heat up to 430f, swivel cord so it doesn’t get twisted. I would buy again, but I don’t think I’ll have to 😉 This is my second time buying this curling iron. My first one lasted years, so long I'm not exactly sure how many years. I bought a new one because the clamp was getting a little loose/hair slipped out a bit, and I couldn't find the replacement pieces that came with it (again, because it lasted YEARS). This one is already off to a great start. I have shoulder length hair and use this at least twice a week. Love it! I am on my 2nd Hot Tools Curling Iron. My last one lasted 14 years. Actually, it never died. I replaced it because the handle was getting gummed up after 14 years of daily use.I would love to try one of the more expensive curling irons but this has been a tried and true brand for me so No need to look elsewhere. I might try the 1.5 inch to produce a little more curl towards the top of the hair, otherwise I love this tool! I have not curled my hair in AGES!!! Thank you to my daughter who helped me find and purchase this curling iron. I love how it swivels at the bottom when curling … no more twisted cords is a plus.Sorry … to the person asking if it comes with an extra spring - it DOES! Hot Tools are the only way to go. It’s perfect for finishing a great, natural hair style.Only product I will buy for a curling iron.High quality!Quick delivery. Great curls that hold their shape all day. Zero complaints on this curling iron, best one I've ever owned. This is the second I've owned aabout 3 years. This new one replaces one that had intermittent power delivery issues that required the cord to moved about just below the rubber ""flex fitting"" where the cord enters the handle.The cord consists of two separate 16ga conductors (one ea white and black) encased in a molded jacket that included material between the conductors. It appears well made and molded in (UL) on the jacket.The individual conductors appear to be copper and are multi strand.Thus, for maximum cord life it would be good to avoid bending  the cord where it leaves the flex fitting."
273,B0007CXWRE,"This WAS NOT a pack of 2. I only received one. However, the product itself is awesome. Paid for 6 items and was delivered 3 ( package of 2 )..false advertising and a scam. Tengo el cabello grueso y mucho, pongo este producto después de secarme y lo deja muy brilloso y manejable. No encontré otro producto que se le parezca, me encanta. I have used this product for 15+ years and swear by it for anyone who's hair gets frizzy easily especially during the humid months. I tend to get the little baby hair curls around my face so when I use this product it helps keep those under control and smooth with the rest of my hair. The anti-humectant pomade also leaves my hair feeling soft and shiny. I never leave home without it. I only use a dime size amount that I place in the palm of my hand and smooth all over my hands before running my hands through my hair. This helps keep your hair from looking oily. I usually apply any excess product on my hands to the ends of my hair and hair cowlicks.The only reason I gave this review 4 stars is because the product delivered was very oily to the point I was able to pour it out. This is the first time I have ever seen it like that. The product shouldn't be a liquid form at all. The consistency is more of a solid oil base texture. I would have given 4 1/2 starts, but that option isn't available. I have looked for other anti-humectant products and nothing compares to this specific product. Light, non greasy, leaves hair shining There’s no other product like this one. It smells wonderful and it really does repel humidity so that my hair doesn’t link up too bad when it’s extremely humid or when I sit in my hot tub.I will have a tough time if it’s ever discontinued. I've been using this for 20 years and nothing else comes close to giving me these results.  (and the smell is so yummy)  One jar lasts forever because you need so little of it!!The way I do my hair:  spray heat protectant, dry and curl, medium hairspray for body and hold and then, I put about a half of a pea-size amount on my fingertips and rub fingers together to warm it up so it spreads sparingly and evenly.  First, I kind of wave my fingers ever so lightly, like a light dusting, over the ends and then I go back and gently pull/ loosen the curls, using my fingers as a pick.  I don't like barrel-curls and this give you pretty texture/ movement.  (I'm Caucasian with ends that will just always be frizzy, and it's shoulder length with lot of thin hair that doesn't have root body.)I really mean half of a pea-size; with a heavy hand you'll have to rewash it before you can leave the house!!  And stay away from the roots; just lightly do the ends.  It will be a sad sad day if/when they ever discontinue it. I'm African American and I've been natural for almost 4 years but I wear my hair straightened or heat styled.  I live on the coast in the southeast.  The humidity here is unbearable.  Even when I did have a relaxer, I would step out of the house in the morning and all the effort that I put into styling my hair would just melt away.  I had to start wearing sew-ins and I wouldn't dare be caught at a club or someplace that had the potential to make me sweat.  Until I found this.  My hair lasts ALL DAY LONG.  A little goes a long way and it's a true pomade because it emulsifies once you rub it in your hand.  The only thing that I don't like about it is that if you use too much it could make your hair look greasy and flat.  I recently went to an amusement park and my hair lasted from 9am until 10pm. No frizz, no fly aways.  I'm truly amazed."
274,B001G7GR5S,"I suffer from skin allergies that are extremely painful. This product is a wonder! I feel so much better!  I recently had allergy testing done and I’m allergic to something called Balsam of Peru - which I’d never heard of before. It’s in many, many soaps and it’s the culprit. My allergist suggested this product and it’s wonderful!  So happy! After a few weeks of regular use, my dry, cracking, peeling, and blistered hands are back to normal. My eczema was so bad my fingertips were peeling off. I switched up all my products but I think this was the key. I love the pump, it's just slightly firmer than typical soap pumps which helps me use only the amount I need. Just wish the bottle was a little cuter! I like the fragrance free aspect of this product. It cleans well and has a short dispenser pump so don’t use too much soap.  It is a little expensive but other products I’ve tried are not fragrance free, which is a must for allergies. Vanicream is known for it's quality, inexpensive cleansers and this one does not disappoint. The lather on this is fantastic and it leaves my skin feeling clean but not stripped. I have really bad eczema on my hands and I'm always looking for hand soap that doesn't make my eczema works. This one is okay, it definitely washes your hands, but the price is a bit much for the small container. I've purchased this several times. My dermatologist gave me samples of this and the lite lotion YEARS ago. I haven't stopped using it since. Doesn't dry your skin and the lotion hydrates with the right balance, not too heavy and no clogged pores. Vanicream liquid cleanser is really gentle in your skin. It doesn’t dry it out, leaving it nice and soft. I like that there is no scent.  I have Rosacea so this is a great product for those of you with sensitive skin. My dermatologist hadsuggested that I try this product. This cleanser is great! Use the 32 oz. to refill small pump bottles. Great for showers and washing your face as well as at the sinks to wash hands. No smell and cleans well without stripping your skin. Highly recommended. Great seller. Packaged very well. Decent delivery time."
275,B0010YXJ1C,"Cleans without a strong scent and left my synthetic wig soft and manageable Light, yet very effective. Leaves hair soft and tangle free. I love this scented shampoo for my synthetic wigs. This shampoo makes the wig look fluffy and natural. First, lightly brush out wig. I wash my wigs once a week and lightly wrap it in a absorbing towel for a few hours. Then take another dry towel and put it inside of the wig - the cap area- to ensure the cap becomes dry. Once the wig is completely dry, I use a wig brush or a Denman brush to lightly brush it out. Lastly, I give it a good shake and put it on a wig head. This product works great! I like the scent and appearance after using, but it doesn’t seem to have an ingredient to combat static. I’ve never had a static issue prior to using this product. I am a person that wears a human hair wig, every single day... I lead a very active life... my work is moderately physical in a moderately industrial environment... and I commute by bicycle & Commuter bus... riding in a helmet over 6 hours every week.I illustrate this because I am hard on my hair pieces... I replace them every 90 or so days. I am currently wearing a platinum blonde piece that is entirely unforgiving and needs to be cleaned quite frequently... I had been using a different brand where you used a 1/4 of the bottle in your wash solution... I was attracted to this product by the use of a modest amount in each washing. What would be more of a test than me trying this on Platinum Blonde hair... following directions- my hair came out very clean, with a nice but not over powering fragrance.  I'm sold...as someone seeking practical and economical solutions to my personal needs. My hair did come out with a lot of body, volume... which I prefer to tame with heat... but it also indicates it does what the manufacturer says it will. Leaves hair smelling good and soft. The smell is strong not a fan of this Perfect for caring for my clip on pieces. I was cleaning them with manufacturers guidelines, but after a while, they looked too dull & I would replace them. I decided to give this product a try. Glad I did. After washing the 1st & seeing the results, I washed all of them. The dullness was gone & they look new again."
276,B000EVKXKM,"My usual thermal styling spray became ridiculously expensive so I tried the Kenra, which was a $5 savings,  and will never used my old brand again. The mist was perfect for applying to sections of my thick shoulder length hair before rolling in 5 hot rollers. The spray dries quickly, and my hair maintains a nice loose curl after removing the rollers. I had not heard of Kenra before. The bottle is well designed for holding, and the nozzle does NOT clog. This is now my favorite styling spray! I thought that this was a heat protector that you apply to wet hair.I have been using this since I bought it and I love it!! I will be buying it again I love this for use with hot rollers. I have fine, soft hair that wants to go flat despite hot rollers, hairspray, etc. With this spray, the curls hold and my hair has body and lift that stays all day! Will use this from now on for sure! I found this product to be heavy and sticky, and after using it, my hair felt like it needed to be washed, even though it washed it before using the product. I don't recommend Product is fine and I love receiving it on a regular basis.  But I have a sufficient supplu and have tried to skip a month from my subscribe and save. and have been unable to do so.  Please let me know how to take this action.  Nothing on your website has been helpful. This product is amazing! Holds the curl, great heat protection and smells amazing! Love Kenra products!! Use it all the time This really works well with styling hair and keeping it styled.  It smells wonderful."
277,B000S6QGIQ,"This is a ride or die for me. I use this for my clients to prep hair for curling with heat tools. Curls can stay for days even with stubbornly straight and fine hair. It smells great and my clients always enjoy its scent. However everyone needs to know that there’s something really crappy about the bottle itself. The bottle is somehow slippery so it’s hard to grip and press the spray down. I used to look ridiculous holding the bottle with both hands trying to spray section by section. Solution: buy an empty spray bottle that has more of a trigger spray and decanter the whole thing into it. Kitsch makes one that has a nice lock so it’s good for travel. Hope this helps someone :) Great product Staying power is great, this was recommended by my friend who owns a hair salon. My problem is you need to spray each section separately before you curl which means you’re holding hair in one hand and the spray bottle in the other. It is almost completely impossible to push the spray plunger down. It is just awful it literally takes every ounce of strength I have because it is incredibly awkward. This is a real flaw and I will probably not order this exact brand again because it’s miserable to use I didn't realize I was paying more for buying more than one. I want make that mistake again. Used this product for 10 years! I keep going back. The pump situation is awful. As I'm seeing right now. This isy second bottle. Same difficulty actually yet the product out. Huge flaw. I've washed the pump and bottle every time so next time it's ready to go.  Doesn't help whatsoever lol. Wtf it's such a good product WHEN YOU USE IT THE VERY FIRST TIME and never again. Seriously aggravated. Same exact thing happened to a friend I convinced to purchase before I understood the design flaw. I love this product! My fine, naturally straight hair has never been the type to hold a curl with just a curling rod, but I now use some mousse, blow dry, then spray this on and curl, break it apart with my fingers, & I’m good for no-maintenance curls for about 3 days after! After 3 days I’ll need to do some touch-ups as the curls do fall gradually but heck! That is amazing coming from someone who usually cannot get curls to hold longer than a few hours before looking like I’d never curled it in the first place. I must say, if I spray enough my hair is crunchy & I absolutely have to spend a while breaking apart the curls or my hair is sort of hard & the curls are too tight for my liking. But this last time I didn’t use as much and didn’t have to spend so much time doing that. I curl my hair about once a week since it holds for a good 4 days or so before I end up washing it. I then go straight for about 3 days then curl again and repeat the process. Day 1 it’s usually pretty dang curly. Then day two a bit less, day 3 it’s more some curl/some wave, day 4 it’s sort of straight-ish/a little wavy - On the 3 ish days that my hair is straight with no product (before I curl it bc I don’t usually curl my hair when it’s super clean), it’s still very soft & shiny. So this product must be doing a great job protecting my hair from the 400° wand I use on it weekly. (I also dye my hair blonde so if anyone should have damage from all that, it should be me!)  Anyway I just bought my second bottle of this stuff, the last one lasted me about 3 months. I may have been spraying too much (not really sure how much you’re supposed to use!) so three months isn’t bad at all (in my opinion.) I love this and will continue to purchase it as needed! For what I paid, I expected to spray the bottle easily! Once I got the product out, it worked fabulous, but it was very difficult to spray."
278,B001BPFQF2,"I think this did help! I should of used a 10 volume for my hair dye. I was depositing color not lifting. Turned out with less reddish orange hues. Thanks again! I will use this in the future. This is SUCH a LIFE SAVER!!! I had CLOWN ORANGE HAIR!!! I went on YouTube and found one of those CHILD YOUTUBE STARS (Some of them are geniuses) and VOILA found a girl with the solution to my devastating problem... ARDELL COLOR CORRECTOR! Sad reality is, this was not the first time I've messed up my hair color wise... My solution was to Cut it and start over again... NOT THIS TIME! My hair went from the wrong kind of Raggedy Ann to a soft Blond/light brown. So pretty! I LOVE IT! and in between you can just put the drops in your conditioner and keep the Brassiness away. I have Hard water that changes my color so this keeps it under wraps. Great product! I have dark brown hair which is now mixed with plenty of white. I put in the required amount of drops to my coloring and I’m so thankful I did because otherwise it would’ve come out orange as it has in the past. Not attractive!With these color correction drafts I get a very nice blonde in the white hairs come out with a nice blonde tint to them making it look more natural than a home color job. It’s a good product but hard to find on the market outside and stores so as usual I can run to Amazon and find what I need. Will buy again and again and recommend it highly. Works well but you need to use a lot of it, value for money wasn’t worth it I've been using this for several years, and it works for gray, and brown in my hair which is dyed to ash blond. using sally beauty hair dye for gray hair.  Too much of this product, and hair turns a bit too brown.Using too little, it's too orange. Now I read on amazon tonight, that people are using gentian violet, or a good brand of food coloring. much cheaper. also, and they are also adding it to shampoo and /or conditioner. blue tones down orange more than violet, they said. use whatever is opposite on the color wheel to tone down the color, apparently. there is plenty on the web about this. wash with hot water to open cuticle and close cuticle by rinsing with cold water. good reminder is that causes of brassiness, orange can be hard water, minerals in water, sun, chlorine. sorry that i havent tried this, so cant recommend a recipe.  apparently washing with blue-purple shampoo/conditioner about once a week helps maintain color  without brassiness, so there is less correction when it is time to dye it again.  I have brown roots in bang area, and gray almost white roots on top, and brown roots in back. I've trusted this product for years to help me achieve my cool brown hair. It's the only thing that keeps me from going orange. LOVE LOVE LOVE it! I have been coloring my own hair blonde for over 20yrs & I refuse to color it wOUT this product! I've NEVER had an issue with brassy tones OR any of the red from my natural strawberry blonde hair showing. Now that my hair is approx 80% white, THIS product keeps my blonde beautiful! I get compliments on my hair ALL the time and I SWEAR this little bottle is my secret. If you are having ANY of these issues while coloring your own hair, THIS is the game changer you've been missing!No, I was not compensated for this review in ANY way, I just depend on this product for my everyday look! Had to use alot because my hair pulls so much red but it worked wasn't happy about how much I had to use Sally's has better"
279,B001F51RL0,"I work in IT, so aside from my own flaky, itchy mess of a head, I have to talk to dozens of folks just like me. Sometimes it looks like Christmas came early, especially if everyone's wearing black.That's why I started handing Head and Shoulders out as stocking stuffers / gifts. Sure, it's uncomfortable when they open the gift in front of everyone, but in the long haul I feel it pays dividends. Just the reduction in scratching noises alone is worth the price. You get enough of us geeks in the same big room and it starts sounding like a dog pound.Anyhoo, I definitely recommend Head and Shoulders for anyone in IT. I can remember being a kid and my mother using the original formula on my hair, she swore by it and still says it's one of the reasons I had very few issues with my hair. As an adult I have used it to help with flakes and relieve my poor dry scalp. The 2 in one formula is not as good as it could be however I still find it does an a decent job keeping my hair soft and flake free for the most part.I have a difficult scalp and it's really the only shampoo that offers me some degree of comfort. Over all I miss the older formula but I will stay with the brand I have come to know. Good 👍 My husband likes it, his dandruff is under control, he's used it for years.My overly sensitive nose/lungs are offended by the strong scent that spreads throughout the entire home when he uses HOT water instead of warm. I'm allergic to any artificial and/or strong fragrance (it make my nose upset, migraine starts, and asthma triggers.) We have to shut the bathroom door and leave an air purifier on when he showers so my allergies' don't freak out. I have been buying Head and Shoulders for 15 years, and just alternating the scents. There is no fresher scent than the scents H&S do. A big drawback of other scented shampoos at this affordable price range are that they smell like cheap flowery perfume or that they smell like cheap Axe-type cologne. H&S smells classic, never too cologne-y or like douchey dude, but like a great, fresh, unisex smell that refreshes you. I ALWAYS get compliments on the scent of my hair, and it's always this. Helps with itchy scalp issues.  Cleans Hair well smells ok.  Not using it for dandruff so can not report.  but does help with dry itchy winter scalp.  does not burn your head.  I still put my own conditioner on my hair.  I have really thick hair.  So I needed that extra lift.  I think it works ok. I don't get dandruff but my boyfriend does so I got this for him on a whim and he loves it. He uses it daily even though its the summer to prevent dandruff and in the winter with another stronger (more expensive) shampoo to really fight the flakes.I don't notice any scent or build-up and it's a good price, my only issue is they may want to look into adding tea tree oil as that seems to be the only thing able to fight dandruff in the harsh winter months. Yes, Head and Shoulders' products are expensive, a little over $8 a bottle! (much of that can be attributed to the Proctor & and Gamble brand name more than anything), however, the product as a shampoo works well. I have used generic shampoos at over half the cost of H&S (i.e. Walmart's Equate and Supervalu's Equaline products) and they have left my hair looking greasy after four hours of use.  I have noticed that Head and Shoulders shampoos actually ""clean"" my hair, without the greasy looking gloss shortly after. I recommend using H&S shampoo to anyone, it's worth shuffling out a few extra bucks to get  a quality product sometimes."
280,B001ET6X5M,"Needed some good scissors for cutting hair around the ears after using clippers.  These scissors are nice and sharp, cutting the hair well, but the points are very sharp.  I wish they had a blunt tip. The quality of Revlon's Barber Shears has gone severely downhill with this product.  I have been using these for many many years, even though they don't really last that long.  Locally, they've gotten ridiculously expensive, just over $17 for one pair in one store.  Still cheaper here even when that store has them on sale for buy one, get one half off.  The inner screw constantly needs to be tightened on my older pairs, which is why I ordered these replacements, and much cheaper than my local store.  You can tell right off the bat, they are substantially lighter than the older scissors, and a lighter metal is being used.  They're also a bit duller than the previous models, not as sharp as they used to be.  Those inner rubber rings are super annoying, so thankfully they're removable.  Until I find a better shear, I'll have to stick with these. I misplaced my good barber shears and read numerous reviews wanting to find a low cost, but good shears as a replacement.  This pair has one good quality, sharpness.  Here are the not so good:1)  can only use for light trimming, can't cut through sections of hair like for a straight line trim at bottom of hair, blades deflect and don't cut (had to use my Fiskar desk scissors for that)2)  the rubber finger cushions are not glued in place and come out repeatedly and easily while cutting with the shearsMy experience indicates that I should shop at local beauty supply stores where I can inspect before buying. I bought several pair of barber shears recently, & these stand above the rest.You can feel the difference of the made in usa precision ground blades.They also give a much cleaner cut.Lifetime warranty to boot. Cut nothing but hair with these & I think you will be very pleased.Looks like the made in China pair will go into the dog grooming kit, And the Revlons willbe cutting my hair. Highly recommended. I bought this barber shears for me and my husband. We cut each others hair once a month. For me the shears are okay, but for my husband the scissors handle (where you put your fingers through) is a little to narrow, even though his hands are neither big or fat. Otherwise it does the job good.I recommend these shears for women's hands only. so happy finally I found the right shears..7"" to be excact easy to use very sharp,I know these shears will last me a long time..I cut my own bangs and split ends and my loong hair looks great!! I do recommend it to those who likes to cut or trim their own hair! I wanted a precision shear that is extremely sharp all the way through the point.  These did not fit my requirements.  They are ok to use for cutting, but as you get close to the end, they stop and you have to adjust.  I'll keep them but I still need something more professional. Good scissors for the price. We use them to cut our son's hair. I would buy them again and would recommend to a friend as well."
281,B001ET7KAY,"I don't shampoo every day, but I do condition every single day. I have hair that is long, just about to hit my natural waistline. I have also color treated my hair often, and use a flat iron and curling wand on a regular basis. After I started using this condition, my stylist was amazed. She said my hair looked and felt like virgin hair, and I didn't need to even get a trim after months without having one, because I had no split ends at all! Pretty awesome! I shampoo twice a week, and condition every day. On the days I don use shampoo, I first get my hair all wet, I scrub my scalp with just water, I put loads of this conditioner on starting with the ends, and working my way up the hair, but avoiding the roots on the top of my head and around my part. I then take a dove bar soap and glide it over my hairline and part. I let all this soak on to my hair for the remainder of my shower and then rinse it out when is done with everything else. Most days I let my hair air-dry afterwards. I like this product a lot. Makes hair feel very soft and silky. For a Dove hair care product I am pleasantly surprised at how rich and thick the conditioner is. Of course I love the way it smells too. My only complaint is I find it leaves a heavy residue on my hair so in a day or so it appears greasy even though it's not. I've been using this every time I shower but I might limit its use to 1x/week to avoid the residue buildup it seems to create. Otherwise happy and I would buy again This conditioner is one of the best we have ever used!It controls frizz and leaves hair moisturized like the expensive salon brands without the 50 dollar price tag.It does not weigh hair down and soothes the scalp and hair. I would put this conditioner right up there with Biolage the slip is the same and your hair will thank you. Love this it is my favourite conditioner but with the small bottles here, I run out very fast. I was so delighted to be able to get these large ottles and have them delivered with no trouble at all yay!! Big thumbs p Favorite brand I like this conditioner.  No issues.  I think it is cheaper at local stores, but it was convenient to order online. I love this product for my girls and my terribly tangly hair. Smooths it out so there is minimal snagging/crying, even for my 4 year old. We have below-waist length hair. We'll always have this on hand."
282,B000NSQM6U,"First off sorry about the rough look as I need a haircut and some grooming. Anyway the product works it got rid of most of the gray hairs ( I didn't do a perfect application as it was just a test run). I waited ten minutes before washing it out my skin did feel a bit irritated right at the ten minute mark so maybe next time I'll leave it in for 7 minutes instead. Instructions were very easy to follow. I will definitely be purchasing this product again in the future for my beard hairs. I've been using this product for some time as my beard seemed to have gotten a bit whiter than I  was ready for. My head hair, while getting thinner, has remained dark and I wasn't a fan of the contrast. This product has gone up in price at my local stores (significantly) so I tried going without during the lockdowns. I had no clue how much grey had infected my face!! Before I went back to in-person full time work I went ahead and paid the price locally, but purchased the Dark Brown that I had before. After applying it I got distracted by something on TV and waited and extra 2 minutes: DO NOT DO THIS!! I looked like I was about to sell some sketchy product on a late-night TV commercial.After trimming my beard REALLY short to hide the mistake I purchased the Light Brown and the next time I applied it I watched the clock like a person who had screwed up his FACE before by not watching the clock, stepped into the shower 5 minutes exactly after applying it and was rewarded by a moderately less grey appearance.Be aware: The color 100% does NOT last for 6 weeks. You'll be lucky to get 3 weeks between applications of you want to maintain the look. 3-Pack price was decent enough, delivery was fast and I would recommend this product. I Ike the color, I got dark brown, I actually got it for brow tinting and it came out perfect, not too dark or light, I did keep it on 10 minutes instead of 5. Smells much nicer than previous formula and it does seem to last a little longer.  Looks best and most natural if you leave some gray streaks or areas at the ends, otherwise people that know dyes will always spot a dye job that is too uniform in color or too dark.  I do wish they offered a much larger size option with larger tubes of product. The medium dark brown color is the best. Ive used Just for Men for years and honestly its work the subscribe and save on this product. Its far more expensive everywhere else. Mine lasts a good while but since i clip my beard I use a box every 10 days. 1 box though covers a lot of grey. Keep it on longer than 5 mins for a deeper color, FYI before coloring take some Vaseline and slightly rub in areas around the beard tip of nose on the neck line anyplace you dont want stained. I wipe my hands and nails with it too. it will prevent the color from staining your skin. But even if you get a stain just rub it off with some Vaseline or petroleum jelly. I love this product; and this seller is pretty cool. Ive never had any issues. The three pack is totally worth it. What can I say... Easy and Clean to use. Super convenient brush for targeted use. Doesn't burn like a lot of other ones I've used in the past.... And really does get you right in 5 MINUTES as described. Works very well. Wonderful product"
283,B000BR766S,"I have about 2' to 2-1/2' of long, naturally blonde poker-straight hair.  It has been hard to find good products for it.  Oh!  Did I mention it is very fine and tangles easily.  These are the only products I've found that work with it.  If I shower every day including washing and conditioning my hair, it looks and feels like silk -- and does NOT tangle.  If I'm moving fast for many different reasons and decide I can't spare the 8 minutes of a shower, I pay.  Boy, do I pay ...I don't need to blow dry it or put any other products on my hair.  All I need to do is brush it out and let it dry. Been using this for 8 years So I got a sample of this product like a year ago, and saved the packaging cause I loved it! Fast forward a year I was having scalp issues and finally decided to buy a new shampoo. This one instantly revived my hair and made my scalp feel like a million times better! I love this product. It’s written in Japanese which is funny cause I still have my sample package that’s in English. *Updated Review*Beware! This is not the real deal!I originally gave the Komenuka hair care products five stars because they really are incredible. They are still the only products that I'm not sensitive to, and I love how good my hair looks when I use them. However, I recently started feeling like I wasn't getting the same results. My hair was oily like it is when I use sulfate filled shampoos, and I kept getting too many tangles. At first it was just a passing thought, but after a few weeks it became my suspicion that the products had changed somehow. To see if anyone else felt the same way as I did, I read recent bad reviews and found one that warned that this is not the real product! The reviewer had called Komenuka and learned that they can't make it and sell it for less than the steep $28 per bottle price tag, so whatever is being sold at discounted prices isn't their product. As a test, I ordered a new bottle from the Komenuka website. The differences are subtle, but there. The bottles are slightly different shades of pale yellow, and the true Komenuka bottle has very clear script on it while the knock of looks like an image that was probably scanned and is much less clear. Who knows where this is being made or what's in it? Most likely NOT the same ingredients it claims to have. If you're interested in trying Komenuka, I would definitely suggest you do! Just remember to pay the full sticker price and order it from the Komenuka website until Amazon gets this figured out.(Old Review)With a price tag of $50, I expected the bottles to be larger than they are. Note that the shampoo is only 11 oz. and the conditioner is only 7.7 oz. That's a little on the expensive side, but I decided to give the product a try anyway... and now I'm hooked! It's hard to explain what makes a shampoo different than all the rest, but this one really is nicer than anything I have ever tried. It smells nice, it lathers beautifully, and most importantly, it makes my hair look fantastic. My husband picked it up in the shower and now he's hooked, too! He has very sensitive skin, and it has completely relieved his dandruff. Regarding hair types, I have fine blonde hair that is often made flat and boring with conditioner, and he has corse, black hair that gets frizzy when dried out by shampoo. Komenuka works beautifully for the both of us. If you have the budget for fancier hair care products, this one is worth a shot. If you don't have the budget, don't even try it. You will certainly want to come back for more. I loved the scent and grow my hair so fast It has been more than 20 years that I have been using this great products. Honestly you need a very small amount of shampoo to make your hair soft moisturized and hydrated. This shampoo smells great and one would last you min of five months. I highly suggest  this amazing product. I like that it doesn't contain parabens or sulfates. I read about this in a style book and it was highly recommended. I was a little disappointed in the scent...it's boring..like Pantene or something. Also, my hair is super dry and this conditioner wasn't a strong enough moisturizer. I probably won't purchase again but im using up my bottles for sure. I purchased this produduct for a few times. but this time the conditioner is half.I opened that today.unfortunatly I see  its half of the tube.I dont want buy again."
